job_id,job_title,company_name,location,experience_required_years,skills,salary_min_inr,salary_max_inr,employment_type,remote_option
4754,ML Engineer,Tech Mahindra,Mumbai,12,"Docker, Python, Tableau",1080705,1380294,Full-time,Hybrid
4755,Cloud Engineer,Infosys,Chennai,1,"Power BI, AWS, React",1876592,2190795,Contract,Onsite
4756,ML Engineer,Tech Mahindra,Noida,5,"Python, AWS, Kubernetes",965656,1152749,Contract,Hybrid
4757,Cybersecurity Analyst,Flipkart,Noida,1,"Tableau, React, Machine Learning",1018191,1237326,Full-time,Hybrid
4758,Data Analyst,Accenture,Delhi NCR,8,"Azure, Kubernetes, Docker",729987,1045260,Internship,Onsite
4759,Cybersecurity Analyst,Infosys,Chennai,0,"Kubernetes, SQL, Docker",1392747,1763712,Full-time,Hybrid
4760,Cybersecurity Analyst,Capgemini,Bangalore,1,"React, Docker, Machine Learning",1052852,1365505,Internship,Hybrid
4761,Cybersecurity Analyst,HCLTech,Chennai,8,"AWS, Azure, Power BI",685974,808091,Internship,Onsite
4762,Data Analyst,Tech Mahindra,Kolkata,5,"SQL, Machine Learning, Azure",720424,971325,Internship,Remote
4763,Business Analyst,Capgemini,Delhi NCR,14,"React, Docker, SQL",903369,1219093,Contract,Remote
4764,Data Analyst,TCS,Noida,2,"Machine Learning, Kubernetes, Azure",670106,774690,Contract,Onsite
4765,Frontend Developer,Cognizant,Noida,9,"AWS, Azure, Kubernetes",1069006,1306962,Contract,Hybrid
4766,Software Engineer,TCS,Delhi NCR,10,"React, Kubernetes, Tableau",791192,983603,Full-time,Hybrid
4767,Data Analyst,Wipro,Hyderabad,5,"Docker, AWS, Azure",469312,624648,Contract,Remote
4768,Cloud Engineer,TCS,Hyderabad,6,"Azure, Kubernetes, Java",1045562,1173739,Full-time,Hybrid
4769,DevOps Engineer,Wipro,Pune,8,"Machine Learning, Docker, Node.js",1519064,1805521,Full-time,Remote
4770,Software Engineer,TCS,Kolkata,11,"Machine Learning, Kubernetes, Docker",624567,867095,Full-time,Remote
4771,Data Analyst,Flipkart,Pune,10,"SQL, Java, Python",544729,756169,Full-time,Onsite
4772,Software Engineer,Capgemini,Mumbai,9,"Power BI, Machine Learning, Docker",781578,1053982,Contract,Onsite
4773,Backend Developer,Zoho,Kolkata,4,"React, Power BI, Node.js",1335025,1585991,Contract,Remote
4774,Data Scientist,HCLTech,Kolkata,12,"React, Java, Power BI",1818748,1920979,Contract,Hybrid
4775,Cloud Engineer,Capgemini,Hyderabad,2,"SQL, Docker, Java",1915935,2019993,Internship,Hybrid
4776,Cloud Engineer,TCS,Mumbai,12,"Kubernetes, Machine Learning, AWS",1079516,1442485,Full-time,Remote
4777,ML Engineer,Accenture,Mumbai,10,"Docker, Azure, Machine Learning",2235524,2432104,Internship,Onsite
4778,ML Engineer,Capgemini,Kolkata,13,"Node.js, Kubernetes, React",1386443,1727477,Contract,Hybrid
4779,Business Analyst,Zoho,Delhi NCR,3,"Machine Learning, Node.js, Docker",875808,1223930,Full-time,Onsite
4780,Cloud Engineer,Accenture,Kolkata,11,"Python, Machine Learning, Kubernetes",1679800,1786405,Full-time,Hybrid
4781,Cybersecurity Analyst,HCLTech,Pune,3,"AWS, SQL, Tableau",1639103,1751590,Full-time,Onsite
4782,Data Scientist,Infosys,Noida,10,"SQL, AWS, Python",1645848,1911184,Contract,Remote
4783,ML Engineer,Zoho,Chennai,5,"Kubernetes, Java, Machine Learning",2177252,2353128,Internship,Hybrid
4784,Software Engineer,Wipro,Kolkata,13,"Docker, Machine Learning, Power BI",1379492,1512517,Contract,Hybrid
4785,Data Analyst,HCLTech,Noida,3,"Kubernetes, Power BI, React",732140,1007920,Full-time,Onsite
4786,Data Scientist,Cognizant,Kolkata,4,"Python, Machine Learning, SQL",1740697,2055606,Internship,Onsite
4787,Cybersecurity Analyst,Wipro,Kolkata,4,"Power BI, AWS, Machine Learning",1513118,1844228,Full-time,Hybrid
4788,Business Analyst,Capgemini,Noida,5,"Java, Azure, Python",937512,1235615,Contract,Hybrid
4789,Frontend Developer,HCLTech,Noida,11,"AWS, React, Kubernetes",1194423,1573511,Contract,Hybrid
4790,DevOps Engineer,Infosys,Kolkata,15,"AWS, Tableau, Power BI",813249,1136057,Internship,Hybrid
4791,Software Engineer,Accenture,Hyderabad,10,"Java, SQL, Kubernetes",1494993,1681899,Contract,Onsite
4792,Software Engineer,Tech Mahindra,Delhi NCR,15,"Power BI, Machine Learning, Python",1048219,1165101,Full-time,Remote
4793,Cloud Engineer,TCS,Chennai,15,"Tableau, Kubernetes, Azure",1033038,1405353,Full-time,Onsite
4794,Cybersecurity Analyst,Wipro,Noida,12,"Machine Learning, Kubernetes, Tableau",839195,964691,Internship,Onsite
4795,Backend Developer,Flipkart,Chennai,1,"Power BI, Azure, Node.js",1227576,1409028,Internship,Remote
4796,Backend Developer,Capgemini,Kolkata,6,"AWS, Java, Python",1390848,1634009,Contract,Hybrid
4797,DevOps Engineer,Zoho,Kolkata,14,"Machine Learning, Python, Java",1577467,1730993,Full-time,Remote
4798,ML Engineer,Accenture,Chennai,6,"Power BI, Kubernetes, Docker",2097106,2403134,Contract,Onsite
4799,Cloud Engineer,Cognizant,Hyderabad,1,"Python, Java, Node.js",1664162,1764437,Contract,Onsite
4800,Frontend Developer,Flipkart,Hyderabad,9,"Azure, Python, React",704706,992006,Internship,Remote
4801,Data Analyst,Infosys,Noida,1,"Power BI, Java, Python",709247,897142,Contract,Remote
4802,Cybersecurity Analyst,HCLTech,Noida,0,"Node.js, Java, Kubernetes",749750,912366,Contract,Hybrid
4803,Software Engineer,Wipro,Pune,6,"AWS, Docker, Node.js",1164641,1553803,Contract,Remote
4804,Business Analyst,Cognizant,Mumbai,12,"SQL, Machine Learning, React",825391,942698,Full-time,Remote
4805,Business Analyst,TCS,Noida,3,"SQL, Azure, Python",1086350,1352262,Internship,Remote
4806,Frontend Developer,Zoho,Pune,9,"Docker, Machine Learning, AWS",459393,568361,Internship,Onsite
4807,Frontend Developer,Tech Mahindra,Chennai,14,"Tableau, Docker, SQL",875623,1131013,Full-time,Hybrid
4808,Business Analyst,Flipkart,Pune,0,"Java, SQL, Kubernetes",535162,929306,Full-time,Remote
4809,ML Engineer,Tech Mahindra,Mumbai,4,"Tableau, AWS, Machine Learning",1696458,1858196,Full-time,Hybrid
4810,Software Engineer,Accenture,Mumbai,15,"Java, Node.js, Python",1110968,1253324,Full-time,Onsite
4811,Data Analyst,Cognizant,Chennai,6,"Docker, Kubernetes, Python",592269,859417,Internship,Remote
4812,Data Analyst,Capgemini,Noida,4,"Machine Learning, SQL, Node.js",675052,969520,Contract,Hybrid
4813,Cybersecurity Analyst,Infosys,Chennai,8,"Java, Azure, Kubernetes",647638,935007,Full-time,Onsite
4814,Software Engineer,TCS,Kolkata,3,"Python, Power BI, SQL",678208,889471,Contract,Onsite
4815,Frontend Developer,Cognizant,Bangalore,4,"AWS, Node.js, Docker",1104267,1225059,Internship,Hybrid
4816,Cloud Engineer,Capgemini,Mumbai,9,"Java, Kubernetes, Machine Learning",1316497,1435412,Internship,Hybrid
4817,Frontend Developer,HCLTech,Mumbai,3,"Power BI, Python, AWS",1125758,1515900,Contract,Onsite
4818,Frontend Developer,Zoho,Kolkata,6,"AWS, Java, Azure",1075416,1283587,Full-time,Onsite
4819,ML Engineer,Wipro,Mumbai,7,"Python, React, Tableau",1944838,2063139,Internship,Remote
4820,Data Scientist,Accenture,Delhi NCR,8,"SQL, Python, AWS",2202139,2361847,Contract,Remote
4821,Data Scientist,Tech Mahindra,Hyderabad,9,"Power BI, Docker, AWS",1017973,1122409,Full-time,Onsite
4822,Frontend Developer,Zoho,Chennai,8,"Python, Machine Learning, Java",642550,1012458,Contract,Onsite
4823,Cybersecurity Analyst,Infosys,Pune,4,"Power BI, Docker, Tableau",1127243,1263691,Full-time,Hybrid
4824,DevOps Engineer,Tech Mahindra,Kolkata,12,"Java, Power BI, SQL",1021919,1220879,Full-time,Remote
4825,Backend Developer,Capgemini,Kolkata,15,"Node.js, SQL, Tableau",520559,766047,Full-time,Onsite
4826,Backend Developer,Flipkart,Bangalore,7,"Python, Docker, Tableau",502522,625268,Contract,Hybrid
4827,Software Engineer,Infosys,Hyderabad,3,"Azure, Tableau, SQL",859985,966897,Full-time,Hybrid
4828,DevOps Engineer,Tech Mahindra,Chennai,4,"Docker, Azure, Node.js",1445567,1811035,Full-time,Hybrid
4829,Data Analyst,Tech Mahindra,Delhi NCR,4,"Java, Node.js, Tableau",658570,971705,Full-time,Onsite
4830,Data Scientist,Zoho,Pune,9,"AWS, Azure, React",929449,1113657,Contract,Remote
4831,Frontend Developer,Accenture,Kolkata,9,"Docker, Node.js, AWS",941300,1297000,Full-time,Remote
4832,Data Scientist,Cognizant,Chennai,9,"Python, Kubernetes, Docker",1690738,1834801,Full-time,Remote
4833,Backend Developer,Zoho,Chennai,0,"Azure, AWS, Machine Learning",1185885,1474909,Full-time,Hybrid
4834,Data Scientist,Cognizant,Bangalore,2,"Tableau, React, Docker",1846735,2159826,Full-time,Remote
4835,Data Scientist,Zoho,Pune,6,"SQL, Azure, React",1977463,2305378,Full-time,Hybrid
4836,ML Engineer,Tech Mahindra,Hyderabad,13,"Azure, AWS, React",1948109,2143425,Internship,Onsite
4837,Data Analyst,Tech Mahindra,Bangalore,3,"Docker, Power BI, SQL",969665,1178820,Internship,Remote
4838,Cybersecurity Analyst,Accenture,Kolkata,9,"Python, Tableau, Node.js",600815,912043,Contract,Hybrid
4839,Backend Developer,Cognizant,Pune,13,"Azure, SQL, Kubernetes",802743,1132709,Internship,Onsite
4840,Software Engineer,Zoho,Pune,1,"AWS, Azure, Machine Learning",1598730,1783381,Internship,Remote
4841,Data Scientist,Cognizant,Delhi NCR,10,"AWS, React, Tableau",1105865,1248998,Internship,Remote
4842,Data Scientist,Flipkart,Hyderabad,15,"Power BI, Java, Azure",2073071,2403354,Contract,Onsite
4843,Data Analyst,Tech Mahindra,Kolkata,4,"Docker, SQL, Node.js",755043,937626,Full-time,Remote
4844,Cloud Engineer,Flipkart,Chennai,9,"Machine Learning, Kubernetes, Azure",1239334,1611087,Full-time,Onsite
4845,Software Engineer,Flipkart,Bangalore,7,"AWS, Azure, Tableau",648617,935713,Internship,Remote
4846,Data Scientist,Flipkart,Pune,3,"Azure, React, Node.js",1831032,1938071,Full-time,Hybrid
4847,Backend Developer,Tech Mahindra,Noida,12,"Azure, AWS, Node.js",731038,1053142,Internship,Onsite
4848,Data Scientist,Capgemini,Bangalore,10,"AWS, Docker, Python",1593990,1963125,Contract,Remote
4849,ML Engineer,Capgemini,Hyderabad,10,"Azure, Docker, SQL",1642261,1994122,Internship,Hybrid
4850,Backend Developer,Wipro,Pune,0,"Power BI, Node.js, Python",865771,1234613,Internship,Hybrid
4851,Data Scientist,Wipro,Bangalore,14,"Tableau, Azure, React",1219423,1565913,Internship,Onsite
4852,Data Scientist,HCLTech,Pune,4,"Power BI, Kubernetes, SQL",1838014,2115297,Full-time,Remote
4853,Business Analyst,Zoho,Pune,15,"AWS, Azure, Docker",849366,1207574,Internship,Remote
4854,Business Analyst,Flipkart,Hyderabad,6,"Python, Node.js, AWS",695112,994352,Internship,Onsite
4855,Business Analyst,TCS,Noida,13,"Kubernetes, Python, React",524714,839830,Contract,Onsite
4856,Frontend Developer,Wipro,Kolkata,4,"Java, SQL, Python",663486,1009143,Contract,Remote
4857,Cloud Engineer,Accenture,Noida,12,"SQL, Tableau, Java",910418,1131134,Contract,Hybrid
4858,Cybersecurity Analyst,Tech Mahindra,Pune,1,"AWS, Python, Azure",1450184,1761617,Contract,Onsite
4859,ML Engineer,HCLTech,Noida,12,"AWS, Tableau, Azure",1167192,1345846,Full-time,Onsite
4860,Business Analyst,Wipro,Hyderabad,4,"Python, Kubernetes, Machine Learning",977901,1201736,Internship,Onsite
4861,Backend Developer,Tech Mahindra,Kolkata,0,"Docker, Java, Kubernetes",1479265,1627847,Full-time,Onsite
4862,Data Analyst,Tech Mahindra,Kolkata,15,"Tableau, AWS, React",413298,615672,Contract,Remote
4863,DevOps Engineer,Zoho,Kolkata,9,"Java, Docker, AWS",1657877,2036947,Full-time,Hybrid
4864,Cybersecurity Analyst,TCS,Noida,3,"Tableau, Machine Learning, Java",1333279,1731402,Internship,Onsite
4865,Frontend Developer,HCLTech,Kolkata,12,"Docker, Power BI, Azure",573116,897102,Contract,Onsite
4866,Cybersecurity Analyst,Zoho,Chennai,13,"Python, AWS, Azure",1320301,1504319,Contract,Remote
4867,Data Analyst,Infosys,Hyderabad,8,"Machine Learning, Python, SQL",570126,829023,Contract,Onsite
4868,Backend Developer,Infosys,Chennai,1,"React, Kubernetes, SQL",1398375,1608547,Contract,Remote
4869,Backend Developer,Tech Mahindra,Chennai,10,"Python, Power BI, React",924225,1302631,Internship,Remote
4870,Frontend Developer,Accenture,Pune,8,"Kubernetes, Docker, Machine Learning",731969,1040750,Full-time,Onsite
4871,Data Analyst,Flipkart,Kolkata,4,"Machine Learning, SQL, Azure",823558,1139717,Full-time,Onsite
4872,Backend Developer,HCLTech,Mumbai,0,"AWS, Azure, Java",1413123,1676788,Contract,Remote
4873,Frontend Developer,TCS,Hyderabad,5,"Azure, Power BI, Kubernetes",925121,1078486,Full-time,Onsite
4874,Data Analyst,HCLTech,Hyderabad,3,"Tableau, SQL, Python",618120,871048,Internship,Onsite
4875,Backend Developer,Wipro,Noida,11,"AWS, Kubernetes, Power BI",607389,969735,Contract,Remote
4876,DevOps Engineer,Capgemini,Pune,8,"AWS, Kubernetes, Tableau",1347015,1735547,Contract,Onsite
4877,Backend Developer,Cognizant,Kolkata,5,"Python, Power BI, AWS",986781,1235173,Full-time,Hybrid
4878,DevOps Engineer,Accenture,Pune,15,"Kubernetes, SQL, Azure",1107427,1348881,Internship,Hybrid
4879,Software Engineer,HCLTech,Delhi NCR,10,"Kubernetes, React, Tableau",604018,901978,Contract,Onsite
4880,Frontend Developer,Cognizant,Chennai,7,"Machine Learning, Java, Docker",1052617,1313416,Contract,Hybrid
4881,DevOps Engineer,Capgemini,Kolkata,11,"Machine Learning, Kubernetes, SQL",1444279,1806387,Contract,Hybrid
4882,Software Engineer,Flipkart,Hyderabad,2,"React, Python, Power BI",1455555,1587724,Contract,Remote
4883,DevOps Engineer,Accenture,Chennai,12,"Docker, SQL, AWS",1032029,1208365,Full-time,Remote
4884,Frontend Developer,Infosys,Noida,2,"Docker, Tableau, AWS",1149877,1311158,Full-time,Hybrid
4885,Data Scientist,Tech Mahindra,Delhi NCR,7,"Docker, Node.js, Java",1065119,1462514,Contract,Onsite
4886,Cybersecurity Analyst,Capgemini,Chennai,0,"Docker, Tableau, SQL",1469516,1700901,Contract,Hybrid
4887,Software Engineer,HCLTech,Delhi NCR,1,"Tableau, Docker, Java",1476783,1579516,Full-time,Hybrid
4888,Data Analyst,Zoho,Bangalore,8,"Azure, Python, Power BI",666469,1043178,Internship,Hybrid
4889,Data Scientist,HCLTech,Mumbai,14,"Docker, Java, Python",2219831,2547506,Internship,Hybrid
4890,DevOps Engineer,Wipro,Pune,6,"React, AWS, Docker",1053337,1328990,Full-time,Remote
4891,Business Analyst,Capgemini,Kolkata,3,"SQL, Node.js, Azure",755311,865720,Full-time,Onsite
4892,Software Engineer,Zoho,Kolkata,10,"Java, Python, Azure",719843,1032484,Internship,Onsite
4893,DevOps Engineer,Tech Mahindra,Delhi NCR,7,"Docker, AWS, Kubernetes",1118434,1481022,Internship,Remote
4894,Backend Developer,Cognizant,Bangalore,10,"Tableau, Power BI, Java",763674,990598,Full-time,Onsite
4895,Business Analyst,Tech Mahindra,Mumbai,7,"Docker, Power BI, AWS",1179112,1394035,Full-time,Remote
4896,Cybersecurity Analyst,Capgemini,Chennai,0,"Kubernetes, Tableau, Java",1366297,1616763,Full-time,Remote
4897,Cybersecurity Analyst,HCLTech,Pune,2,"AWS, Azure, Power BI",1104715,1322251,Contract,Remote
4898,Data Analyst,HCLTech,Bangalore,9,"AWS, Node.js, Tableau",498344,759586,Internship,Hybrid
4899,Software Engineer,Accenture,Hyderabad,0,"Machine Learning, React, SQL",1579010,1880517,Full-time,Remote
4900,Software Engineer,HCLTech,Mumbai,2,"Python, Tableau, Java",981415,1212291,Contract,Remote
4901,Backend Developer,HCLTech,Kolkata,5,"Kubernetes, Java, Azure",1138586,1521704,Full-time,Remote
4902,DevOps Engineer,Wipro,Noida,12,"React, AWS, Docker",739799,881730,Contract,Remote
4903,Frontend Developer,HCLTech,Bangalore,5,"SQL, Node.js, Java",1188736,1353981,Internship,Hybrid
4904,ML Engineer,Capgemini,Pune,6,"React, SQL, Python",1888191,2183605,Full-time,Onsite
4905,Data Analyst,Capgemini,Delhi NCR,7,"Power BI, Azure, Machine Learning",815153,919386,Contract,Remote
4906,Frontend Developer,Infosys,Delhi NCR,1,"Kubernetes, AWS, Machine Learning",1011996,1261815,Internship,Hybrid
4907,Cloud Engineer,Tech Mahindra,Kolkata,8,"AWS, Node.js, Java",1511947,1618220,Full-time,Remote
4908,Business Analyst,Flipkart,Delhi NCR,2,"Machine Learning, Tableau, Azure",610114,870244,Contract,Remote
4909,Cybersecurity Analyst,Infosys,Pune,11,"React, Azure, Node.js",1101075,1279371,Internship,Onsite
4910,Backend Developer,Flipkart,Kolkata,10,"Power BI, Node.js, Java",1435516,1586456,Contract,Onsite
4911,Backend Developer,Zoho,Chennai,6,"Machine Learning, Tableau, Azure",1135230,1253399,Internship,Hybrid
4912,Business Analyst,Tech Mahindra,Kolkata,7,"Tableau, SQL, Machine Learning",643894,841290,Full-time,Hybrid
4913,Cloud Engineer,Accenture,Hyderabad,10,"Azure, React, Python",1151693,1334971,Contract,Hybrid
4914,Data Scientist,Zoho,Hyderabad,8,"Python, Power BI, Tableau",1323318,1501616,Internship,Remote
4915,Data Scientist,Infosys,Noida,8,"Kubernetes, Java, React",2247396,2455263,Full-time,Remote
4916,ML Engineer,Cognizant,Hyderabad,4,"Power BI, Node.js, AWS",2237227,2489644,Internship,Onsite
4917,DevOps Engineer,Accenture,Kolkata,4,"Power BI, Python, Azure",1464299,1769490,Contract,Remote
4918,Cybersecurity Analyst,Capgemini,Delhi NCR,3,"Docker, Machine Learning, Azure",1237138,1626316,Full-time,Hybrid
4919,Software Engineer,Accenture,Chennai,2,"Azure, Docker, Tableau",527397,741546,Full-time,Remote
4920,Backend Developer,HCLTech,Mumbai,3,"Azure, Node.js, SQL",582883,944523,Full-time,Onsite
4921,ML Engineer,Flipkart,Mumbai,6,"React, Power BI, Kubernetes",1364660,1681134,Contract,Hybrid
4922,Data Scientist,TCS,Pune,8,"React, AWS, Kubernetes",1046417,1377791,Full-time,Onsite
4923,Frontend Developer,TCS,Mumbai,4,"SQL, Kubernetes, Power BI",1000086,1131720,Contract,Hybrid
4924,Business Analyst,Capgemini,Bangalore,13,"AWS, Azure, Node.js",694141,930649,Contract,Remote
4925,ML Engineer,Capgemini,Delhi NCR,7,"Machine Learning, Power BI, Node.js",2136387,2390144,Internship,Onsite
4926,Data Analyst,Accenture,Mumbai,13,"AWS, Tableau, Python",566757,839027,Full-time,Remote
4927,Cloud Engineer,Zoho,Noida,6,"Docker, Node.js, AWS",1540311,1805784,Full-time,Remote
4928,Cloud Engineer,TCS,Bangalore,10,"Java, Power BI, Machine Learning",953572,1334124,Internship,Onsite
4929,Data Analyst,Flipkart,Pune,3,"Azure, AWS, Docker",428506,536372,Full-time,Hybrid
4930,Cloud Engineer,Cognizant,Bangalore,7,"React, SQL, Java",1388206,1720339,Full-time,Remote
4931,Data Analyst,HCLTech,Mumbai,15,"Tableau, Power BI, Node.js",721409,994756,Full-time,Onsite
4932,Data Analyst,Tech Mahindra,Delhi NCR,6,"Docker, React, Azure",753290,922217,Internship,Hybrid
4933,Data Scientist,TCS,Mumbai,0,"Node.js, Python, Power BI",1903437,2274950,Contract,Hybrid
4934,Data Analyst,Zoho,Noida,10,"SQL, Azure, Kubernetes",565383,717201,Contract,Remote
4935,Cybersecurity Analyst,Cognizant,Delhi NCR,2,"Kubernetes, Java, Node.js",1391791,1678529,Internship,Onsite
4936,Backend Developer,Capgemini,Pune,7,"Kubernetes, Docker, Java",755496,1105413,Contract,Remote
4937,Data Analyst,Infosys,Delhi NCR,8,"Machine Learning, Java, Docker",710156,1103254,Internship,Remote
4938,Backend Developer,Capgemini,Mumbai,11,"Docker, Java, Azure",587017,714617,Internship,Hybrid
4939,DevOps Engineer,Tech Mahindra,Hyderabad,2,"Machine Learning, Java, Node.js",1582655,1722557,Contract,Hybrid
4940,Cloud Engineer,TCS,Hyderabad,14,"Node.js, Tableau, Docker",1986484,2223756,Contract,Hybrid
4941,ML Engineer,Cognizant,Pune,3,"Java, React, Azure",1568607,1695160,Contract,Remote
4942,Data Scientist,Capgemini,Kolkata,5,"Tableau, Power BI, Machine Learning",1531983,1669990,Full-time,Hybrid
4943,Cloud Engineer,Capgemini,Hyderabad,15,"SQL, Power BI, Docker",1857918,2131780,Full-time,Remote
4944,Cloud Engineer,Infosys,Bangalore,10,"Machine Learning, Azure, React",947267,1221718,Full-time,Onsite
4945,Data Analyst,Wipro,Bangalore,14,"Kubernetes, Docker, Power BI",471045,841187,Contract,Hybrid
4946,Cloud Engineer,Wipro,Kolkata,11,"Python, AWS, Power BI",1355149,1652139,Full-time,Hybrid
4947,Backend Developer,Capgemini,Mumbai,12,"React, AWS, Docker",714622,1102070,Contract,Onsite
4948,Backend Developer,Accenture,Noida,4,"AWS, Docker, Machine Learning",795772,1040476,Full-time,Remote
4949,Data Scientist,Capgemini,Delhi NCR,1,"Java, Kubernetes, Node.js",1798294,2062345,Full-time,Hybrid
4950,Backend Developer,Wipro,Pune,11,"Power BI, Azure, Python",1473609,1626932,Contract,Hybrid
4951,Frontend Developer,Capgemini,Hyderabad,12,"Python, Machine Learning, AWS",726737,916480,Contract,Onsite
4952,Cloud Engineer,Infosys,Bangalore,6,"Python, Docker, Azure",1106233,1288789,Internship,Hybrid
4953,Backend Developer,Flipkart,Noida,1,"Python, Power BI, Kubernetes",1223347,1466164,Contract,Onsite
4954,Data Scientist,Wipro,Kolkata,7,"Java, AWS, Python",1855989,2171091,Contract,Hybrid
